customer_id,full_name,email,phone,alt_phone,dob,gender,address,city,state,country,zipcode,signup_date,last_purchase_date,total_orders,total_spent,preferred_channel,is_active,notes,marketing_opt_in,loyalty_tier,device_type,ip_address,latitude,longitude,internal_id,legacy_code,tmp_score,random_blob,tracking_cookie,third_party_id
1898,Arjun Gupta,arjun.gupta@outlook.com.com,9625380474,(91)9317712599,1984-12-18,Other,"73, FC Road",Indore,MP,India,299974,2022-06-13,2025-01-23,4,2152.88,Phone,True,,yes,Silver,Web,154.82.210.9,23.107878,85.303062,INT-614037,LC-281,46.14,,,TP-3809
2544,Aarohi Prasad  ,aarohi.prasad@outlook.com,(91)9251253999,,,Male,"292, Park Street  ", Lucknow  ,UP,India,855349,2025-04-06,2025-08-27,6,3913.29,Push,True,,Y,None,Android,235.246.64.169,18.963111,80.279332,INT-812543,LC-857,42.37,,,
12577,Arjun Pillai, arjun_pillai@example.com,(91)6628201235,,2000-11-06,Other,"201, Park Street",Trichy, TN  ,India,066995,2023-08-07,2025-09-01,7,2817.4,SMS,False,,True, None  ,Android,56.198.80.147,12.39338,80.932781,INT-506645,,77.97,E1H4mkSyrvD0yOv8,,TP-3109
12467,Ishaan Sharma,ishaan-sharma@ksrdatavizon.in,,8857892694,1999-10-26,Other,"86, Banjara Hills",Ahmedabad,GJ,India,710674,2019-12-02,2021-11-25,9,9897.94, SMS  ,N, Wrong email?  ,False,Silver,Android,69.65.96.207,8.313217,85.282024,INT-676101,LC-917,55.69,,,
10504,Anaya Verma,anaya@ksrdatavizon.in,9436912100,,2003-05-21,Male,"56, CG Road",Surat,GJ,India,934248,2024-01-17,2025-08-12,4,2362.01,Phone,Y, Duplicate lead,no,None,iOS,29.239.225.11,22.526833,78.366391,INT-183568,,94.81,,,
11054,Arjun Iyer,arjun@yahoo.com,(91)7627552232,,1990-08-19,Male,"59, Banjara Hills",Coimbatore, TN  ,India,874226,2022-09-26,,6,3867.37,SMS,True,,no,Silver,iOS,91.234.3.199,21.523494,73.867149,INT-534381,LC-916,32.69,,,
9823,Arjun Gowda,arjun@gmail.com,(91)6485892931,,1967-09-03,Female,"91, FC Road",Mysuru, KA  ,India,990853,2021-10-21,,4,2970.99,SMS,Y,VIP customer,N,Bronze,Web,183.191.44.152,8.663481,77.464184,INT-397287,LC-777,36.34,,,
1618,Rohan Mukherjee,rohanmukherjee@example.com ,6778364882,,1982-02-17,Female,"36, CG Road",,WB,India,877924,2017-02-26,2023-05-22,5,5597.91,Push,0,Call after 6PM,N,Silver,iOS,20.228.29.154,25.905064,87.280351,INT-332356,LC-516,67.89,TIcBO0YtQBoZvqk8,,
14419,Sai Reddy,saireddy@gmail.com ,(91)8054546663,8476951362,1998-07-22,Female,"85, Anna Salai",,GJ,India,006193,2025-03-15,2025-08-13,3,2157.88,Email,Y,Duplicate lead,N,Bronze,Android,153.84.98.192,20.298518,87.714041,INT-806066,,84.44,,,
7554,Ishaan Nair,ishaan@ksrdatavizon.in,9550096887,,,Female,"187, Park Street",Hyderabad,TS  ,India,797285,2018-09-03,2018-10-28,3,6641.22,Whatsapp,Y,Wrong email?,no,None,Android,219.48.186.88,18.691866,82.557992,INT-732623,LC-146,70.74,,,TP-6454
14450,Krishna Nair, krishna@@example.com  ,(91)9007076371,,1965-07-22,Male,"249, MG Road",Lucknow,UP,India,097365,2019-09-29,2021-05-26,4,1380.67, SMS  ,N,Wrong email?,True,None,Android,221.161.153.124,24.674491,81.411553,INT-919880,,53.13,62dvxQN0JANZR0sm,9h8gdb83pawqd23196mjnaaq,
9582,Aarav Sharma,aarav2420@gmail.com,(91)7051162200,,1986-12-30,Female,"220, FC Road",Kolkata, WB  ,India,955500,2017-02-19,2019-01-09,2,8173.65,Email,Y,VIP customer,False,None,Web,245.174.162.2,16.717968,77.422281,INT-314036,,55.51,,,
13474,Isha Subramanian,isha-subramanian@gmail.com,8286472828,7366911834,1978-02-06,Male,"6, CG Road",Mysuru,KA,India,076009,2022-01-24,2025-08-10,5,4857.02,SMS,True,Call after 6PM,False,Gold,Android,66.108.71.228,22.570643,75.515168,INT-968204,,51.58,,,
1209,Krishna Gupta,,6736163297,(91)9622716272,1992-11-28,Other,"30, Banjara Hills",Delhi,DL,India,372242,2025-03-02,,3,5291.3,SMS,False,Duplicate lead,N,Gold,iOS,247.215.80.55,28.466548,71.560814,INT-583037,,47.58,,nruf6k9o7sv284qwevha6j5u,TP-6585
12629, Aadhya Rao,aadhya.rao@yahoo.com.com,(91)8555543461,,1984-08-28,Female,"56, Brigade Rd", Vijayawada,AP,India,525829,2020-02-03,2022-03-09,3,994.95,Email,True,,no,Silver,Web,121.251.166.248,13.105406,76.546683,INT-442167,,46.41,s94QaLzkLKZDoCNR,,
13822,Vivaan Singh,,(91)6343137115,,1984-11-27,,"22, MG Road",Kolkata,WB,India,686669,2018-09-13,2024-11-24,5,4925.21,Email,0,,True,Bronze,iOS,83.62.208.33,12.023781,68.45568,INT-638002,,66.12,,,
5732,Rohan Khan,rohan@@gmail.com,6322032641,,1967-08-18,Female,"187, MG Road",Ahmedabad,GJ,India,915989,2020-05-29,2025-08-16,5,9687.58,SMS,0,Duplicate lead,no,None,Web,219.79.161.164,14.431477,80.094402,INT-396705,LC-311,35.0,,,
4083,Ishaan Nair, ishaan_nair@example.com,8117737279,,1979-11-02,Female,"110, Park Street",Madurai,TN,India,270186,2020-08-11,2024-01-16,4,2033.65,Email,N, Call after 6PM,yes,None,iOS,235.170.211.98,19.369597,75.561818,INT-813228,LC-114,52.15,,asr5tnk0du5v55uxlkoj5lbh,
7631,Aarav Patel, aarav.patel@ksrdatavizon.in.com,8370181289,,1967-05-25,Male,,Chennai  ,TN,India,953371,2023-09-01,2025-08-17,0,7008.69,SMS,0,,yes,None,iOS,179.155.209.178,22.419837,75.091468,INT-988951,,46.69,,xu6329inp20w8kl1iqslonqx,TP-5191
3005,Anika Subramanian,anika4020@outlook.com,9055440333,,1967-10-18,,"124, CG Road",Vijayawada,AP,India,168154,2017-06-09,2021-10-05,7,4023.53,Push,1,VIP customer,yes,None,Web,108.211.205.91,25.444646,80.981951,INT-454202,,40.35,,,
12125, Isha Gowda,isha.gowda@yahoo.com,6113086554,(91)8982968429,1966-11-20,Male,"202, Brigade Rd",Bhopal,MP,India,731746,2024-06-15,2025-08-25,10,10088.03,SMS,0,Duplicate lead,True, Bronze,Web,252.108.119.121,13.50905,84.30421,INT-535724,,41.62,,,
4283,Rohan Pillai,rohan@@yahoo.com,6431002774,,,Other,"65, MG Road",Vizag,AP,India,058968,2024-06-13,2025-08-08,6,2988.95,Push,Y,,no,Silver  ,Android,90.111.215.199,23.274471,70.783315,INT-861214,,55.1,,t2s8ag4qx002njcfdkejg0wk,TP-2051
13839,Rohan Pillai,rohan@@ksrdatavizon.in,(91)7397541909,(91)8085498276,1967-09-14,Other,"60, MG Road",Mumbai,MH,India,,2021-05-03,2023-04-14,7,5449.99,Email,1,Call after 6PM,no,None,iOS,167.243.70.78,27.351119,80.195314,INT-422463,,88.21,QezhR4yoA8ckIRMC,,
10154, Aditya Reddy  ,aditya.reddy@yahoo.com,(91)9561346218,,,Other,"64, Banjara Hills",Chennai,TN,India,108888,2024-02-18,2025-08-05,9,3743.54,Email,N,VIP customer,yes,Silver  ,iOS,187.194.66.85,20.795984,86.996332,INT-830882,,68.16,sdMEBYTTm2qjKoUq,,
5570,Aditya Nair,aditya-nair@yahoo.com,8055829052,6309653850,1981-02-09,Other,"33, MG Road",Bhopal,MP,India,846963,2018-10-01,2021-10-31,6,5554.54,Email,N,,False,None,Android,234.136.9.203,15.883616,78.009956,INT-222182,,69.42,,,
12557,Aadhya Mukherjee,,(91)9891099668,,1980-05-18,Male," 28, Banjara Hills  ",Pune,MH,India,461268,2018-06-28,2022-12-11,2,5271.47,Email,0,VIP customer  ,False,None,Web,197.82.222.15,26.543022,71.678306,INT-897101,,44.44,,,TP-1790
13460,Anika Singh,,(91)7724116670,8890408770,1977-11-11,Female," 142, Park Street  ",Lucknow,UP,India,849405,2023-07-18,2025-04-20,3,2402.98, Push,True,Wrong email?,False,Bronze,iOS,255.161.78.152,27.41568,68.273553,INT-630817,LC-516,55.36,,,TP-8697
11106,Vihaan Nair,vihaan-nair@example.com,(91)6670789387,,1971-04-17,Female,"268, Banjara Hills", Hyderabad  ,TS,India,106440,2017-04-15,2019-01-03,2,2463.77, SMS  ,1,Duplicate lead,Y,Bronze,Web,64.118.138.82,13.137924,71.518275,INT-984640,,37.74,SdRtJ3bnvusrNMIS,,
106,Isha Kulkarni, isha_kulkarni@gmail.com  ,9876491650,(91)6522780968,1990-02-26,Female," 244, Banjara Hills",Vijayawada,AP,India,566107,2022-12-25,,4,2081.19,Email,Y,Call after 6PM,yes,Silver,iOS,63.93.252.136,20.571141,86.404106,INT-289813,,56.45,,,TP-6107
292,Krishna Subramanian,krishna.subramanian@outlook.com,,(91)7665695844,1989-07-21,Male,"223, Brigade Rd",Lucknow,UP,India,957725,2021-07-19,2023-05-28,3,7469.77,SMS,1,Call after 6PM,True,Silver,iOS,244.168.189.4,10.610199,76.954131,INT-191270,,55.32,ceRObndFhPjj6cmZ,,
9449, Aarohi Verma  ,aarohi1488@yahoo.com,8067225338,9804574332,1968-07-04,Female,"25, Banjara Hills",Lucknow,UP,India,997950,2022-08-21,2025-07-09,7,1471.6,Email,True,  ,yes,None,Web,136.183.204.11,25.467366,72.578168,INT-336247,,45.42,,,TP-2368
12318,Sara Gowda,sara@@example.com,(91)9517760560,,1983-12-01,Female," 118, Anna Salai", Bhopal,MP,India,672018,2025-05-21,2025-08-04,6,558.73,Email,0,Call after 6PM,False,None,Web,208.165.126.195,26.972315,78.171005,INT-367508,,78.71,,,
4025,Vivaan Chatterjee, vivaan_chatterjee@yahoo.com,6709813114,(91)8175372417,1973-01-08,,"27, Banjara Hills",,MH,India,886888,2019-09-25,2024-08-30,10,3471.03,Email,0,Wrong email?,Y,Silver,iOS,75.209.125.135,15.42411,79.84824,INT-317775,LC-935,57.52,AX91RdUXo3ZjMuNX,,
10390,Meera Subramanian,meera3955@gmail.com,(91)6898831189,,1993-08-05,Male,"275, Anna Salai",Coimbatore, TN,India,190502,2024-02-25,2025-08-23,4,1931.47,Whatsapp,Y,,True,Gold,iOS,221.190.181.68,27.351607,84.826755,INT-262529,LC-286,47.14,,,
12192,Karthik Reddy, karthikreddy@outlook.com   ,6530652381,,1981-03-16,Female,"136, Brigade Rd",Mysuru,KA,India,841540,2020-08-20,2025-08-23,5,1944.56,Email,False,Duplicate lead,yes,Silver,Web,186.249.246.160,13.656564,70.268325,INT-492469,,58.99,,,
6582,Aarohi Kulkarni, aarohi_kulkarni@yahoo.com,6444688203,,2001-05-22,Female," 37, Banjara Hills",Vijayawada,AP,India,926482,2023-04-22,2025-08-09,3,7731.03, Whatsapp  ,1,Call after 6PM,yes,None,Web,44.154.224.57,11.068656,85.688269,INT-124787,,82.88,zcmiS53dpHhJz9f2,0huo8s2cgo2j4jph4d4hlwkf,
6589,Ishaan Kulkarni,ishaankulkarni@example.com ,(91)9041934317,,1998-10-05,Male,"206, Park Street",Hyderabad,TS,India,202038,2017-05-27,2018-08-25,2,6897.94,Email,Y,Wrong email?,N,None,Web,69.149.145.47,22.81179,74.789925,INT-759343,LC-758,22.92,,njrrkqjhi6tcxwgtjwtf02gv,TP-9785
10464,Nisha Sharma,nisha8996@ksrdatavizon.in,7264580411,,1972-09-21,Other,"220, Park Street",Bengaluru,KA,India,358551,2023-08-07,,9,8530.58,Phone,0,Call after 6PM,False, None  ,Web,97.178.174.156,13.923181,86.666043,INT-560879,,38.11,,,
7358,Anika Reddy, anika_reddy@ksrdatavizon.in,(91)8711831929,,1995-09-04,Male,"185, MG Road",Bengaluru,KA,India,683493,2019-04-22,2022-10-25,2,8081.82,Push,0,VIP customer,False,Bronze,Android,39.146.31.136,21.212894,72.02499,INT-701735,,57.41,,,
6940,Karthik Kulkarni,nan,(91)7106549568,(91)8636811494,1968-12-29,Other,"287, Park Street", Vizag  ,AP,India,217390,2020-01-29,2025-08-31,3,1422.99,SMS,1,,Y,Bronze,iOS,193.27.23.122,26.8163,72.622303,INT-677808,,31.85,,,
14187,Anaya Sharma,anaya8723@gmail.com  ,(91)7725103855,(91)7394489120,1978-08-19,Male," 7, CG Road",Jaipur,RJ,India,986419,2025-04-20,2025-08-29,2,5743.65,Whatsapp  ,N, Duplicate lead,N,Gold,Web,198.213.214.169,13.448743,80.192542,INT-695839,,5.8,,,
7243,Vihaan Sharma,vihaan-sharma@ksrdatavizon.in,(91)6818051469,8612934106,1989-06-23,Female,"164, CG Road",Surat,GJ,India,779483,2020-11-24,2025-07-20,8,9762.77,Whatsapp,False,VIP customer,N,None,iOS,112.178.221.144,25.977855,86.857591,INT-883639,,34.87,,qfhvrfpx4i8xczr74vkrqxmq,TP-1092
9484,Aarohi Gowda, aarohi@@yahoo.com,(91)8891091674,,1996-08-15,Female,"239, Brigade Rd",Jaipur,RJ,India,584031,2017-09-16,2022-12-09,6,9027.87,Whatsapp  ,1,Call after 6PM  ,Y,Platinum  ,iOS,171.168.246.208,25.937466,87.225109,INT-347254,,27.11,,,TP-2517
6626,Arjun Reddy,arjun.reddy@ksrdatavizon.in  ,7515420237,,1993-11-21,Female," 234, FC Road  ",Coimbatore,TN,India,,2025-02-28,,8,9380.18,SMS,N,Duplicate lead,Y,Bronze,Web,104.139.55.222,23.427283,78.272386,INT-258251,,49.97,,,TP-6611
10195,Anaya Chettiar, anaya_chettiar@outlook.com,(91)7083771427,9003155094,1982-06-14,Other,"137, Banjara Hills",Pune,MH,India,197960,2021-11-15,2022-01-28,5,5608.3,Whatsapp,0,Wrong email?  ,True, Silver  ,iOS,34.94.165.3,8.36756,86.142289,INT-915031,,58.5,,,TP-5595
14893,Aditya Kulkarni,aditya-kulkarni@outlook.com,(91)6663459288,6306853365,1981-05-24,Other,"251, CG Road",Lucknow,UP,India,283154,2020-11-11,2025-08-15,6,9733.02,SMS,N,Duplicate lead,True,None,Web,36.233.232.235,28.032508,84.121836,INT-750248,,59.14,,,
14970,Rohan Pillai,rohanpillai@yahoo.com ,(91)8074384944,,1969-09-03,Female,"172, CG Road",Delhi,DL,India,752047,2022-12-11,2023-12-15,6,4409.81,Push,Y,,N,None,Web,27.229.123.30,15.496497,79.357031,INT-179665,,41.0,,,TP-7354
10722,Ishaan Nair,ishaannair@yahoo.com ,6969192230,,1988-04-21,Male,"103, CG Road",Kochi, nan,India,254056,2022-03-21,2025-08-07,6,2862.64,Whatsapp,1,  ,True,Bronze,iOS,128.159.172.168,22.014151,69.204356,INT-998256,,71.7,,,
9064,Aadhya Chatterjee, aadhya_chatterjee@ksrdatavizon.in,9791719463,(91)8588443570,1973-05-08,Other,"216, Anna Salai",Bengaluru,KA,India,736999,2020-08-19,2025-08-01,4,3577.4,Phone,Y, Call after 6PM  ,yes,Bronze,iOS,34.193.9.116,22.332593,71.853231,INT-615954,LC-296,61.52,,,
8008,Rohan Chettiar,rohan@gmail.com,6658748741,,1978-08-13,Other,"174, Anna Salai",Vizag,AP  ,India,091081,2021-06-25,2024-12-28,4,7006.78,SMS,False, VIP customer,N,Silver,Android,50.179.102.146,24.690848,68.190299,INT-582714,,46.64,,,
8528,Aarav Prasad,aarav@ksrdatavizon.in,(91)6934113624,,1994-09-08,Other,"229, Brigade Rd",Kolkata,WB,India,302784,2020-11-13,,5,8529.45,SMS,1,,Y,None,iOS,179.253.33.145,11.569666,68.173169,INT-119312,,39.71,,,
4738,Aarav Mukherjee,aarav.mukherjee@ksrdatavizon.in,8183425894,,1965-04-14,Other,"73, Banjara Hills",Kochi  ,KL,India,787014,2018-05-20,2019-03-25,2,10573.53,SMS,1,,N,None,Android,145.62.46.170,24.054774,84.619559,INT-352226,,42.64,,,
10191, Arjun Prasad,arjun@example.com,8263610124,,1983-10-01,Other,"275, CG Road",Mumbai,MH,India,478985,2021-11-09,2023-11-07,5,5581.83,Email,1,VIP customer,False,Silver,Android,123.121.78.174,19.317715,77.715777,INT-915525,,66.93,eRz69GqVqmaikKqi,,
12279,Diya Patel,diyapatel@outlook.com   ,(91)9960550734,,1980-04-20,Female,"259, Anna Salai", Kolkata,WB,India,062486,2024-02-12,,8,6569.76,Push,1, ,no,Bronze,Android,19.191.140.87,25.788401,70.577744,INT-693788,,58.55,,,TP-2143
5872,Sara Subramanian,sara@@example.com,(91)9149256248,,,Male,"77, FC Road",Kochi  ,,India,221079,2025-03-27,2025-08-14,6,582.11, Push,N,Call after 6PM,yes,Silver,iOS,23.58.127.73,23.143654,77.725774,INT-244080,,43.68,,,
13938,Aditya Menon,aditya.menon@ksrdatavizon.in,(91)8147373977,,1980-06-22,Other,"35, MG Road",Ahmedabad,GJ,India,981003,2018-12-26,2022-07-07,10,6938.93,Email,True,,N,None  ,Android,237.236.85.198,8.271062,68.350298,INT-289333,,64.05,3Rj0ejDjszPBvFjM,,TP-3357
3737,Isha Pillai,isha.pillai@ksrdatavizon.in.com,(91)7535905174,,,Male,"182, Banjara Hills",,KA,India,269559,2022-06-23,2025-08-25,4,9137.73,Phone,N,,False,Bronze,iOS,255.232.85.181,10.141961,74.9973,INT-247877,,35.86,,,TP-2993
12378, Ishaan Gupta  ,ishaangupta@example.com ,(91)6153322371,(91)9840940434,1981-03-23,Male,,Lucknow,UP,India,769135,2020-07-08,2021-12-27,6,13134.3,Push,Y,Call after 6PM,True,None,iOS,228.225.101.91,15.745569,82.113052,INT-478706,,66.59,oCEfmjrCELKLbcw5,,
4888,Vihaan Mukherjee, vihaan_mukherjee@gmail.com,(91)8140199820,,2000-07-01,Female,"64, Park Street",Ahmedabad,GJ,India,164090,2024-07-28,2025-08-12,1,641.63,SMS,True,Wrong email?,Y,Bronze,Web,167.126.199.223,15.444399,69.723024,INT-394617,LC-205,58.46,,,TP-6939
3643,Krishna Verma,krishna.verma@ksrdatavizon.in,(91)7274895582,,2003-10-03,Female,"286, Park Street",Vizag,AP,India,,2021-12-30,2023-04-15,8,13107.95,Phone  ,Y,,True,Bronze,Android,34.28.26.109,19.628879,85.051714,INT-875626,,42.75,,,
3377,Vihaan Mukherjee,vihaan2397@ksrdatavizon.in,,6467078627,1980-12-11,Female,,Coimbatore,TN,India,,2025-05-25,2025-08-01,4,16347.46,Phone  ,1,Wrong email?,yes, Bronze,Android,86.60.31.150,10.940336,68.177196,INT-922163,,61.63,,,
2426,Arjun Nair, arjun_nair@gmail.com,7132710573,,1990-11-15,Male,"115, Banjara Hills",Surat,GJ,India,846591,2018-06-04,2019-10-12,7,6385.25,Push,False,Call after 6PM,N,None,iOS,57.147.108.245,13.481455,74.22794,INT-866017,,77.96,,,
7924,Pari Chatterjee,pari.chatterjee@gmail.com,6869991010,(91)9823710270,1971-09-03,Other,"152, MG Road",,TN,India,765254,2019-09-08,2023-11-30,3,3158.3,Email,False, ,no,Bronze,iOS,134.203.196.65,16.961701,70.805922,INT-998199,LC-843,37.06,,,
9270,Karthik Das,karthik@yahoo.com,(91)6631174272,,1967-04-18,Female," 59, Brigade Rd",Bengaluru,KA,India,471480,2017-12-06,2018-12-02,3,7675.95,Whatsapp,False,Duplicate lead,no, None  ,Web,39.135.14.150,21.992272,87.838167,INT-279676,,51.01,,,
10448,Krishna Patel,krishnapatel@example.com ,(91)6401966340,9662367863,2005-03-30,Male,"231, Brigade Rd", Lucknow,UP,India,915479,2020-07-14,2022-03-17,2,8814.36,Push,True,  ,no,None,iOS,203.213.6.207,17.725239,87.422333,INT-163984,,58.32,,,
12585,Ishaan Pillai,,,(91)9202878174,1986-03-08,Male,"275, CG Road",Trichy,TN,India,816083,2022-06-10,2023-06-02,5,6421.01,Whatsapp,True,,Y,Bronze,iOS,30.55.229.131,13.310328,87.992533,INT-298310,,74.35,,,
12596,Meera Rao,meera-rao@ksrdatavizon.in,7610734525,,,Other," 27, CG Road  ",Bengaluru,KA,India,043163,2018-02-08,2019-02-16,1,4843.53,Push,1,,N, None,Android,47.196.56.19,12.289288,77.438516,INT-349667,,47.23,,,
11537,Vivaan Kulkarni, vivaankulkarni@example.com   ,(91)7162467657,,1983-12-03,,"267, FC Road",Madurai,TN,India,,2021-09-22,2025-08-03,7,2654.45,SMS,1, Call after 6PM,False,None  ,Android,224.117.241.207,12.20261,87.949638,INT-253675,,61.22,,,
11920,Rohan Pillai, rohan4325@example.com,,,1974-03-07,,"123, Brigade Rd",Bengaluru,KA,India,548264,2018-01-17,2018-07-12,2,2704.73,SMS,N,Wrong email?,no,Silver,Web,15.215.251.49,19.891899,82.538176,INT-984793,,28.78,,en425fgwa89tn3d01d6wc3gm,TP-5560
4704,Vihaan Subramanian,vihaan@outlook.com,(91)8037571312,9342708024,1988-08-09,Female,"24, Anna Salai",Chennai,TN,India,906521,2021-09-01,,4,4154.34,SMS,False,Duplicate lead,no,Bronze,Android,176.97.160.195,22.148674,70.201805,INT-167099,,45.62,cLjCRe833GfpA6No,henkakod2kacs0dx09k9b85r,
3872,Rohan Gupta, rohan-gupta@gmail.com,7382030439,8041937015,1966-03-17,,"197, Park Street",Delhi,DL  ,India,522282,2023-11-28,2024-06-15,6,2065.51,SMS,N,Call after 6PM,N,None,Web,210.148.2.164,12.732184,84.029719,INT-349448,LC-831,22.07,,b4no9y8tovd652thcmcmw8zn,TP-2476
2752,Arjun Rao,,(91)8901646098,(91)9058963506,,Other,,Vijayawada,AP,India,950133,2020-01-14,,4,10419.19,SMS,True,,N,None,Android,89.123.227.169,18.796767,84.397056,INT-657122,,48.49,,,TP-2279
14417, Rohan Chatterjee,rohan3222@ksrdatavizon.in,6031603657,9498857326,1982-11-26,Male,"281, Brigade Rd",Trichy,TN,India,249873,2023-05-24,2023-07-23,2,9969.43,Push,0,Call after 6PM,yes, Bronze,iOS,,12.101438,83.812136,INT-189580,LC-682,70.41,,,TP-5615
191,Sai Pillai,sai-pillai@outlook.com,(91)6509629972,,1993-07-11,,"144, Brigade Rd",Jaipur,RJ,India,981878,2022-08-16,2022-10-01,1,8381.58,SMS  ,True,,no,Gold,Android,75.143.113.182,24.463831,71.2269,INT-732301,LC-804,26.81,,,TP-2944
4161,Krishna Kulkarni,nan,9148049187,,,Female,,Madurai,TN,India,517914,2022-07-28,2025-08-19,3,3978.95,Email,False,Call after 6PM,False,Bronze,Android,149.201.102.126,23.744481,73.292955,INT-162589,,50.72,HaVJYsBUbJ9k0sx4,,
14377,Ishaan Rao,ishaan-rao@ksrdatavizon.in,(91)7689480698,,1979-04-25,Male," 46, Park Street  ",Ahmedabad,GJ,India,489500,2025-06-05,,4,11422.28, Whatsapp,False,Wrong email?,False,None,Android,83.152.123.215,10.695743,81.039737,INT-383734,,48.82,CbHBPvaHUflJirro,,
1467,Vihaan Patel,vihaan-patel@yahoo.com,(91)8015922032,,1996-06-11,Other,"95, Anna Salai",Kochi,KL  ,India,079843,2022-02-19,2025-04-24,5,5359.81,Whatsapp,Y,,False, None,iOS,59.218.199.30,22.536776,80.800746,INT-289218,LC-346,56.13,K7KFEHK9HZGJpems,,
84,Diya Singh,,8082889684,6740976216,1997-10-12,Male,"144, MG Road",Mumbai,MH,India,855906,2021-06-21,2025-08-14,8,10310.41,Email  ,True,Call after 6PM,False, Silver  ,Web,141.56.157.42,24.846089,83.828918,INT-735507,,35.38,vWv2zDfgo94esQ4r,zuqpubef4wblnnfpj2kpzbet,
11133,Krishna Pillai,krishna.pillai@example.com.com,,7681310116,1986-10-05,Other,"27, MG Road",Indore, MP,India,303289,2020-05-06,2021-12-16,4,7886.59,Phone,N,VIP customer,Y, Bronze,iOS,157.246.2.6,25.440425,73.134255,INT-658618,,19.23,,,TP-1816
12807,Nisha Chatterjee,,(91)9223166384,,1991-12-15,Female,"192, Brigade Rd",Bhopal,MP,India,512278,2024-02-21,2025-08-29,7,2666.09,Email,Y,   ,True,Bronze,iOS,132.57.228.69,26.243159,82.518519,INT-909347,,43.16,,,TP-9637
1379,Sai Patel,sai.patel@ksrdatavizon.in,(91)6835571084,,1965-07-23,,"236, Park Street",Delhi,DL,India,322175,2018-07-25,2021-04-12,5,6915.75,Push,True,Duplicate lead,no,None,Web,82.115.226.127,13.72391,68.792331,INT-730896,,59.6,,,TP-1859
11339,Sai Verma,sai.verma@gmail.com,9554988000,8905256235,1967-05-12,Female,"242, MG Road",Lucknow,UP  ,India,775213,2021-07-03,2025-08-13,6,4115.54,Push,N, Call after 6PM,yes,Silver,iOS,10.55.243.55,27.325903,78.252556,INT-737261,LC-628,52.74,,,
5424,Meera Subramanian,  meera_subramanian@ksrdatavizon.in  ,(91)7114356592,,1982-12-19,Other,"13, Brigade Rd",Mysuru,KA  ,India,486766,2020-09-28,2025-08-10,1,8905.51,Phone,True,,False,Gold,iOS,36.121.57.241,9.805627,84.303252,INT-947618,,34.13,4cT7yqKslt43zgvp,,TP-4312
5395,Nisha Singh, nisha.singh@outlook.com.com,(91)7559592680,,1987-03-28,Female,"39, Banjara Hills", Lucknow,,India,975036,2018-10-03,2020-02-26,5,9438.49,Push,False,Wrong email?,N,None,iOS,144.240.134.123,18.895803,82.716104,INT-883137,,51.28,,,
8308,Pari Kulkarni,parikulkarni@ksrdatavizon.in ,(91)7144861357,(91)8790228961,1979-02-25,Other,"245, FC Road",,WB,India,788522,2017-10-22,2021-09-24,6,6190.43,Push,False,VIP customer,False,Gold,Android,115.216.71.249,22.560304,87.956644,INT-162228,,43.59,S0adcEhJKVhtqqXZ,,
1112,Anaya Nair, anayanair@gmail.com ,6715585773,(91)7928751872,,Male,"26, Brigade Rd",Pune,MH  ,India,291978,2018-09-18,2023-02-17,4,5215.73,Push,False,Call after 6PM,no,None,iOS,213.188.160.85,19.140501,75.465246,INT-669270,,60.72,,,
3384, Anika Prasad,anika9630@outlook.com,(91)7258281955,,,Other,"278, FC Road",Pune,,India,946243,2023-07-01,2025-08-23,7,3296.42,Phone,Y,,N,None,Web,120.92.92.123,24.430192,71.986848,INT-523684,,60.67,,,
12745,Pari Mukherjee,pari@outlook.com,6266993037,,,Male,"244, Anna Salai",Ahmedabad,GJ,India,805298,2022-08-31,2025-08-26,6,3452.71,Push,False,Duplicate lead,no,None,iOS,99.185.118.166,18.458599,86.701466,INT-754081,,34.01,,,
12940,Anaya Das, anaya_das@outlook.com,(91)8490631768,,1992-08-17,Female,"271, Anna Salai",Madurai,TN,India,118237,2020-03-30,2023-12-01,2,6510.21,Whatsapp,False,,yes,Bronze,iOS,145.102.245.197,17.146221,81.793754,INT-481936,,33.0,,,TP-7831
5829,Anika Iyer,anika.iyer@ksrdatavizon.in.com,(91)7243727313,,2001-11-28,Male,"39, FC Road",Pune,MH,India,018870,2019-05-14,2024-06-05,6,1669.61,Email,False,,no,None,iOS,202.142.28.80,22.452858,85.685045,INT-907003,,69.12,,,TP-6863
9305,Pari Gowda,pari@@gmail.com,(91)9378870272,,1996-03-20,Male,"64, FC Road", Trichy,TN,India,205958,2021-11-22,2024-11-24,3,11589.05,Email,False,VIP customer,N,Gold,Web,231.187.198.64,25.527769,76.188264,INT-684330,LC-549,49.77,,zz7s73ys79ea1ttvedfeb7d6,
